Result for strategy Strategy004
============================================================== BACKTESTING REPORT =============================================================
|        Pair |   Buys |   Avg Profit % |   Cum Profit % |   Tot Profit USDT |   Tot Profit % |    Avg Duration |   Wins |   Draws |   Losses |
|   AVAX/USDT |     35 |          -0.97 |         -33.80 |           -33.836 |          -3.38 |         5:16:00 |     26 |       0 |        9 |
|    AXS/USDT |     32 |           0.79 |          25.28 |            25.307 |           2.53 |         1:59:00 |     28 |       0 |        4 |
| BADGER/USDT |      8 |           2.06 |          16.51 |            16.526 |           1.65 |         1:31:00 |      7 |       0 |        1 |
|    BAL/USDT |     69 |           0.57 |          39.55 |            39.593 |           3.96 |         4:17:00 |     58 |       0 |       11 |
|   BAND/USDT |     98 |           0.79 |          77.35 |            77.431 |           7.74 |         3:56:00 |     88 |       0 |       10 |
|    BAT/USDT |     68 |           0.95 |          64.85 |            64.914 |           6.49 |         3:55:00 |     63 |       0 |        5 |
|    BCH/USDT |     63 |          -0.36 |         -22.97 |           -22.996 |          -2.30 |        13:57:00 |     45 |       0 |       18 |
|   BEAM/USDT |     81 |           0.20 |          16.08 |            16.099 |           1.61 |         4:36:00 |     62 |       0 |       19 |
|    BEL/USDT |     64 |           0.65 |          41.41 |            41.455 |           4.15 |         4:09:00 |     53 |       0 |       11 |
|    BLZ/USDT |     64 |          -0.24 |         -15.05 |           -15.069 |          -1.51 |         4:08:00 |     48 |       0 |       16 |
|    BNB/USDT |     54 |           0.52 |          28.05 |            28.073 |           2.81 |         4:26:00 |     46 |       0 |        8 |
|    BNT/USDT |    102 |          -0.21 |         -21.66 |           -21.683 |          -2.17 |         5:53:00 |     77 |       0 |       25 |
|    BTC/USDT |     49 |           0.33 |          16.09 |            16.106 |           1.61 |  1 day, 6:41:00 |     38 |       0 |       11 |
|  BTCST/USDT |     16 |           0.41 |           6.58 |             6.590 |           0.66 |         1:23:00 |     14 |       0 |        2 |
|    BTS/USDT |     71 |          -0.08 |          -5.60 |            -5.609 |          -0.56 |         4:45:00 |     57 |       0 |       14 |
|    BTT/USDT |     57 |           0.64 |          36.39 |            36.429 |           3.64 |         2:58:00 |     49 |       0 |        8 |
|   BZRX/USDT |     69 |          -0.24 |         -16.87 |           -16.888 |          -1.69 |         3:35:00 |     53 |       0 |       16 |
|   CAKE/USDT |      4 |           2.66 |          10.64 |            10.654 |           1.07 |         2:05:00 |      4 |       0 |        0 |
|   CELO/USDT |     16 |           2.16 |          34.62 |            34.655 |           3.47 |         2:02:00 |     15 |       0 |        1 |
|   CELR/USDT |     72 |           1.02 |          73.70 |            73.771 |           7.38 |         3:05:00 |     66 |       0 |        6 |
|    CHR/USDT |     83 |           0.39 |          32.01 |            32.038 |           3.20 |         3:40:00 |     74 |       0 |        9 |
|    CHZ/USDT |     61 |           0.83 |          50.84 |            50.892 |           5.09 |         3:46:00 |     54 |       0 |        7 |
|    CKB/USDT |     26 |           0.56 |          14.56 |            14.575 |           1.46 |         1:39:00 |     24 |       0 |        2 |
|   COMP/USDT |     45 |           0.33 |          14.85 |            14.866 |           1.49 |         4:53:00 |     37 |       0 |        8 |
|    COS/USDT |     58 |           0.57 |          32.94 |            32.974 |           3.30 |         4:39:00 |     52 |       0 |        6 |
|   COTI/USDT |     56 |           0.45 |          25.16 |            25.189 |           2.52 |         4:10:00 |     48 |       0 |        8 |
|    CRV/USDT |     36 |          -0.35 |         -12.50 |           -12.513 |          -1.25 |         1:28:00 |     29 |       0 |        7 |
|    CTK/USDT |     41 |           0.51 |          21.09 |            21.108 |           2.11 |         2:31:00 |     34 |       0 |        7 |
|   CTSI/USDT |     50 |          -0.58 |         -28.94 |           -28.970 |          -2.90 |         3:23:00 |     38 |       0 |       12 |
|   CTXC/USDT |     72 |           0.34 |          24.19 |            24.211 |           2.42 |         6:10:00 |     58 |       0 |       14 |
|    CVC/USDT |     70 |          -0.10 |          -6.98 |            -6.990 |          -0.70 |         4:58:00 |     56 |       0 |       14 |
|   DASH/USDT |     52 |          -0.59 |         -30.78 |           -30.809 |          -3.08 |        14:38:00 |     38 |       0 |       14 |
|   DATA/USDT |     66 |           0.54 |          35.96 |            35.996 |           3.60 |         5:51:00 |     58 |       0 |        8 |
|    DCR/USDT |     52 |           0.60 |          31.40 |            31.432 |           3.14 |         5:40:00 |     48 |       0 |        4 |
|   DEGO/USDT |      4 |           1.55 |           6.22 |             6.224 |           0.62 |         0:52:00 |      4 |       0 |        0 |
|   DENT/USDT |     45 |           0.31 |          13.76 |            13.775 |           1.38 |         4:57:00 |     37 |       0 |        8 |
|    DGB/USDT |     44 |           0.06 |           2.74 |             2.743 |           0.27 |         2:43:00 |     36 |       0 |        8 |
|    DIA/USDT |     22 |           0.84 |          18.56 |            18.574 |           1.86 |         2:53:00 |     20 |       0 |        2 |
|    DNT/USDT |     18 |           0.74 |          13.30 |            13.316 |           1.33 |         4:41:00 |     14 |       0 |        4 |
|   DOCK/USDT |     85 |           0.14 |          11.62 |            11.632 |           1.16 |         3:54:00 |     72 |       0 |       13 |
|   DODO/USDT |      3 |          -2.45 |          -7.36 |            -7.363 |          -0.74 |         1:33:00 |      2 |       0 |        1 |
|   DOGE/USDT |     42 |           1.08 |          45.31 |            45.350 |           4.54 |        11:14:00 |     34 |       0 |        8 |
|    DOT/USDT |     37 |          -0.15 |          -5.39 |            -5.400 |          -0.54 |         5:29:00 |     28 |       0 |        9 |
|   DREP/USDT |     78 |           0.37 |          29.10 |            29.132 |           2.91 |         5:10:00 |     70 |       0 |        8 |
|   DUSK/USDT |     68 |           0.36 |          24.49 |            24.519 |           2.45 |         4:50:00 |     56 |       0 |       12 |
|   EGLD/USDT |     62 |           0.12 |           7.20 |             7.203 |           0.72 |         4:17:00 |     50 |       0 |       12 |
|    ENJ/USDT |     78 |           0.45 |          34.78 |            34.816 |           3.48 |         7:37:00 |     64 |       0 |       14 |
|    EOS/USDT |     51 |          -0.21 |         -10.51 |           -10.518 |          -1.05 |        11:21:00 |     37 |       0 |       14 |
|    ETC/USDT |     45 |           0.24 |          10.86 |            10.870 |           1.09 |         6:39:00 |     35 |       0 |       10 |
|    ETH/USDT |     45 |          -0.55 |         -24.56 |           -24.581 |          -2.46 |        12:17:00 |     32 |       0 |       13 |
|    FET/USDT |     75 |           0.83 |          61.88 |            61.945 |           6.19 |         3:20:00 |     68 |       0 |        7 |
|    FIL/USDT |     25 |          -0.63 |         -15.80 |           -15.820 |          -1.58 |        12:26:00 |     19 |       0 |        6 |
|    FIO/USDT |     65 |          -0.72 |         -46.48 |           -46.530 |          -4.65 |         6:54:00 |     50 |       0 |       15 |
|   FIRO/USDT |     16 |          -1.68 |         -26.96 |           -26.986 |          -2.70 |         5:57:00 |      9 |       0 |        7 |
|    FIS/USDT |      3 |           1.00 |           3.00 |             3.000 |           0.30 |         2:07:00 |      3 |       0 |        0 |
|    FLM/USDT |     46 |          -0.23 |         -10.58 |           -10.595 |          -1.06 |         3:36:00 |     39 |       0 |        7 |
|    FTM/USDT |     63 |           0.98 |          61.43 |            61.496 |           6.15 |         3:05:00 |     57 |       0 |        6 |
|    FTT/USDT |     68 |          -0.39 |         -26.71 |           -26.740 |          -2.67 |         9:01:00 |     54 |       0 |       14 |
|    FUN/USDT |     66 |           0.99 |          65.14 |            65.208 |           6.52 |         8:46:00 |     60 |       0 |        6 |
|    GRT/USDT |     18 |           1.10 |          19.88 |            19.900 |           1.99 |         1:35:00 |     15 |       0 |        3 |
|    GTO/USDT |     75 |           0.28 |          20.93 |            20.947 |           2.09 |         3:56:00 |     65 |       0 |       10 |
|    GXS/USDT |     75 |           0.31 |          23.13 |            23.157 |           2.32 |         9:54:00 |     64 |       0 |       11 |
|   HARD/USDT |     51 |           0.85 |          43.17 |            43.213 |           4.32 |         2:05:00 |     46 |       0 |        5 |
|   HBAR/USDT |     73 |           0.58 |          42.68 |            42.727 |           4.27 |         7:32:00 |     62 |       0 |       11 |
|   HIVE/USDT |     64 |           0.40 |          25.38 |            25.405 |           2.54 |         5:15:00 |     52 |       0 |       12 |
|    HNT/USDT |     49 |          -0.56 |         -27.48 |           -27.507 |          -2.75 |         3:08:00 |     39 |       0 |       10 |
|    HOT/USDT |     40 |           0.39 |          15.42 |            15.437 |           1.54 |         7:00:00 |     33 |       0 |        7 |
|    ICX/USDT |     48 |           0.93 |          44.68 |            44.729 |           4.47 |         4:42:00 |     44 |       0 |        4 |
|    INJ/USDT |     54 |           0.69 |          37.52 |            37.562 |           3.76 |         2:14:00 |     48 |       0 |        6 |
|   IOST/USDT |     62 |          -0.21 |         -13.25 |           -13.267 |          -1.33 |         7:28:00 |     39 |       0 |       23 |
|   IOTA/USDT |     55 |          -0.23 |         -12.75 |           -12.768 |          -1.28 |         6:38:00 |     44 |       0 |       11 |
|   IOTX/USDT |    118 |           0.41 |          48.08 |            48.129 |           4.81 |         4:43:00 |    100 |       0 |       18 |
|   IRIS/USDT |     33 |          -0.09 |          -2.97 |            -2.975 |          -0.30 |         6:27:00 |     25 |       0 |        8 |
|    JST/USDT |     55 |          -1.27 |         -69.96 |           -70.032 |          -7.00 |         5:26:00 |     35 |       0 |       20 |
|    JUV/USDT |     22 |           0.76 |          16.67 |            16.687 |           1.67 |         4:33:00 |     18 |       0 |        4 |
|   KAVA/USDT |     99 |           0.57 |          56.59 |            56.646 |           5.66 |         5:48:00 |     88 |       0 |       11 |
|    KEY/USDT |     80 |           0.31 |          25.09 |            25.116 |           2.51 |         4:49:00 |     69 |       0 |       11 |
|    KMD/USDT |     40 |           0.10 |           3.83 |             3.834 |           0.38 |         6:50:00 |     32 |       0 |        8 |
|    KNC/USDT |     58 |           0.04 |           2.38 |             2.379 |           0.24 |         4:01:00 |     49 |       0 |        9 |
|    KSM/USDT |     22 |           1.17 |          25.81 |            25.838 |           2.58 |         4:04:00 |     19 |       0 |        3 |
|   LINA/USDT |      2 |           1.21 |           2.41 |             2.415 |           0.24 |         2:55:00 |      2 |       0 |        0 |
|   LINK/USDT |     65 |          -0.28 |         -18.09 |           -18.111 |          -1.81 |         5:09:00 |     52 |       0 |       13 |
|    LIT/USDT |      9 |          -1.82 |         -16.36 |           -16.373 |          -1.64 |         6:40:00 |      6 |       0 |        3 |
|    LRC/USDT |     74 |           0.03 |           2.56 |             2.566 |           0.26 |         4:19:00 |     58 |       0 |       16 |
|    LSK/USDT |     62 |          -0.06 |          -3.65 |            -3.651 |          -0.37 |        14:17:00 |     49 |       0 |       13 |
|    LTC/USDT |     32 |          -1.33 |         -42.42 |           -42.463 |          -4.25 |        22:26:00 |     20 |       0 |       12 |
|    LTO/USDT |     72 |           0.15 |          10.86 |            10.872 |           1.09 |         3:06:00 |     60 |       0 |       12 |
|   LUNA/USDT |    113 |          -0.16 |         -17.99 |           -18.012 |          -1.80 |         9:07:00 |     90 |       0 |       23 |
|   MANA/USDT |     34 |          -0.13 |          -4.34 |            -4.346 |          -0.43 |         8:44:00 |     27 |       0 |        7 |
|  MATIC/USDT |     74 |           0.44 |          32.57 |            32.604 |           3.26 |         5:52:00 |     65 |       0 |        9 |
|    MBL/USDT |     93 |           0.26 |          23.75 |            23.774 |           2.38 |         7:56:00 |     76 |       0 |       17 |
|    MDT/USDT |     45 |           0.59 |          26.44 |            26.466 |           2.65 |         3:42:00 |     39 |       0 |        6 |
|    MFT/USDT |     81 |           0.77 |          62.61 |            62.668 |           6.27 |         3:50:00 |     72 |       0 |        9 |
|   MITH/USDT |     67 |           0.26 |          17.71 |            17.731 |           1.77 |         3:52:00 |     58 |       0 |        9 |
|    MKR/USDT |     49 |          -0.06 |          -3.09 |            -3.097 |          -0.31 |         6:55:00 |     36 |       0 |       13 |
|    MTL/USDT |     54 |           0.17 |           8.93 |             8.939 |           0.89 |         8:46:00 |     45 |       0 |        9 |
|   NANO/USDT |     53 |           0.44 |          23.49 |            23.518 |           2.35 |        10:37:00 |     42 |       0 |       11 |
|    NBS/USDT |     42 |           0.89 |          37.29 |            37.332 |           3.73 |         1:26:00 |     37 |       0 |        5 |
|   NEAR/USDT |     46 |           0.01 |           0.38 |             0.378 |           0.04 |         5:59:00 |     37 |       0 |        9 |
|    NEO/USDT |     52 |          -0.20 |         -10.41 |           -10.421 |          -1.04 |         8:17:00 |     41 |       0 |       11 |
|    NKN/USDT |     58 |           0.71 |          41.25 |            41.293 |           4.13 |         4:44:00 |     54 |       0 |        4 |
|    NMR/USDT |     57 |           0.65 |          36.77 |            36.804 |           3.68 |         3:39:00 |     51 |       0 |        6 |
|   NPXS/USDT |     44 |           0.70 |          30.61 |            30.643 |           3.06 |         4:05:00 |     41 |       0 |        3 |
|   NULS/USDT |    105 |           0.24 |          25.61 |            25.640 |           2.56 |         7:50:00 |     93 |       0 |       12 |
|  OCEAN/USDT |     50 |           0.53 |          26.42 |            26.443 |           2.64 |         3:21:00 |     44 |       0 |        6 |
|     OG/USDT |     51 |           0.60 |          30.48 |            30.507 |           3.05 |         2:36:00 |     47 |       0 |        4 |
|    OGN/USDT |     68 |          -0.12 |          -7.87 |            -7.877 |          -0.79 |         4:18:00 |     52 |       0 |       16 |
|     OM/USDT |      4 |           2.52 |          10.08 |            10.095 |           1.01 |         1:01:00 |      4 |       0 |        0 |
|    OMG/USDT |     44 |          -0.13 |          -5.76 |            -5.766 |          -0.58 |         5:33:00 |     35 |       0 |        9 |
|    ONE/USDT |     67 |           0.33 |          22.15 |            22.176 |           2.22 |         6:28:00 |     57 |       0 |       10 |
|    ONG/USDT |     79 |           0.43 |          33.61 |            33.643 |           3.36 |         5:46:00 |     71 |       0 |        8 |
|    ONT/USDT |     52 |           0.17 |           8.76 |             8.764 |           0.88 |         5:55:00 |     44 |       0 |        8 |
|    ORN/USDT |     43 |          -0.16 |          -6.95 |            -6.961 |          -0.70 |         5:33:00 |     33 |       0 |       10 |
|    OXT/USDT |     38 |           1.02 |          38.63 |            38.673 |           3.87 |         2:22:00 |     34 |       0 |        4 |
|   PAXG/USDT |     12 |           0.47 |           5.68 |             5.684 |           0.57 | 5 days, 7:11:00 |     10 |       0 |        2 |
|   PERL/USDT |     67 |           0.04 |           2.46 |             2.462 |           0.25 |         3:47:00 |     55 |       0 |       12 |
|   PERP/USDT |      5 |          -1.42 |          -7.11 |            -7.122 |          -0.71 |         2:48:00 |      3 |       0 |        2 |
|    PNT/USDT |     62 |          -0.72 |         -44.77 |           -44.819 |          -4.48 |         3:54:00 |     49 |       0 |       13 |
|   POND/USDT |      1 |           5.00 |           5.00 |             5.000 |           0.50 |         0:00:00 |      1 |       0 |        0 |
|    PSG/USDT |     23 |           0.54 |          12.38 |            12.389 |           1.24 |         6:55:00 |     19 |       0 |        4 |
|   QTUM/USDT |     53 |          -0.20 |         -10.82 |           -10.833 |          -1.08 |         6:28:00 |     38 |       0 |       15 |
|   RAMP/USDT |      1 |           1.32 |           1.32 |             1.321 |           0.13 |         0:50:00 |      1 |       0 |        0 |
|   REEF/USDT |      9 |           1.81 |          16.28 |            16.300 |           1.63 |         1:16:00 |      9 |       0 |        0 |
|    REN/USDT |     94 |           0.68 |          64.34 |            64.404 |           6.44 |         3:19:00 |     83 |       0 |       11 |
|    REP/USDT |     71 |           0.61 |          43.49 |            43.529 |           4.35 |         3:47:00 |     64 |       0 |        7 |
|    RIF/USDT |     12 |          -0.50 |          -6.05 |            -6.058 |          -0.61 |         3:41:00 |      8 |       0 |        4 |
|    RLC/USDT |    106 |          -0.72 |         -76.28 |           -76.361 |          -7.64 |         6:00:00 |     83 |       0 |       23 |
|   ROSE/USDT |     16 |          -1.00 |         -16.07 |           -16.086 |          -1.61 |         6:10:00 |      9 |       0 |        7 |
|    RSR/USDT |     30 |           0.51 |          15.22 |            15.234 |           1.52 |         1:40:00 |     26 |       0 |        4 |
|   RUNE/USDT |     64 |           0.18 |          11.34 |            11.352 |           1.14 |         3:50:00 |     54 |       0 |       10 |
|    RVN/USDT |     55 |           0.49 |          26.73 |            26.761 |           2.68 |         5:39:00 |     46 |       0 |        9 |
|   SAND/USDT |     48 |           0.87 |          41.54 |            41.581 |           4.16 |         2:17:00 |     41 |       0 |        7 |
|     SC/USDT |     40 |           0.60 |          24.18 |            24.205 |           2.42 |         3:50:00 |     31 |       0 |        9 |
|    SFP/USDT |      4 |          -0.67 |          -2.68 |            -2.682 |          -0.27 |         1:48:00 |      3 |       0 |        1 |
|    SKL/USDT |     26 |          -0.15 |          -4.02 |            -4.028 |          -0.40 |         2:32:00 |     20 |       0 |        6 |
|    SNX/USDT |     73 |          -0.52 |         -38.13 |           -38.170 |          -3.82 |         5:06:00 |     56 |       0 |       17 |
|    SOL/USDT |     70 |          -0.51 |         -35.63 |           -35.667 |          -3.57 |         5:51:00 |     56 |       0 |       14 |
|    SRM/USDT |     49 |           0.18 |           8.96 |             8.973 |           0.90 |         5:08:00 |     39 |       0 |       10 |
|   STMX/USDT |     54 |           0.43 |          23.01 |            23.029 |           2.30 |         7:07:00 |     42 |       0 |       12 |
|  STORJ/USDT |     37 |          -0.95 |         -35.27 |           -35.304 |          -3.53 |         7:41:00 |     24 |       0 |       13 |
|   STPT/USDT |     76 |           0.12 |           8.89 |             8.896 |           0.89 |         6:38:00 |     62 |       0 |       14 |
|  STRAX/USDT |     40 |          -0.09 |          -3.62 |            -3.620 |          -0.36 |         1:55:00 |     34 |       0 |        6 |
|    STX/USDT |    107 |           0.48 |          50.99 |            51.040 |           5.10 |         5:18:00 |     95 |       0 |       12 |
|    SUN/USDT |     87 |           0.59 |          50.99 |            51.040 |           5.10 |         3:27:00 |     77 |       0 |       10 |
|  SUPER/USDT |      0 |           0.00 |           0.00 |             0.000 |           0.00 |            0:00 |      0 |       0 |        0 |
|   SUSD/USDT |      9 |           0.56 |           5.06 |             5.060 |           0.51 |         6:48:00 |      9 |       0 |        0 |
|  SUSHI/USDT |     38 |          -0.75 |         -28.61 |           -28.640 |          -2.86 |         2:24:00 |     29 |       0 |        9 |
|    SXP/USDT |     33 |           0.62 |          20.44 |            20.456 |           2.05 |         4:30:00 |     29 |       0 |        4 |
|    TCT/USDT |     78 |           0.02 |           1.61 |             1.612 |           0.16 |         5:27:00 |     66 |       0 |       12 |
|  TFUEL/USDT |     65 |           0.39 |          25.46 |            25.488 |           2.55 |         4:13:00 |     54 |       0 |       11 |
|  THETA/USDT |     67 |           0.57 |          38.11 |            38.147 |           3.81 |         4:17:00 |     59 |       0 |        8 |
|   TOMO/USDT |     79 |          -0.32 |         -24.95 |           -24.974 |          -2.50 |         3:46:00 |     60 |       0 |       19 |
|    TRB/USDT |     31 |          -0.85 |         -26.20 |           -26.229 |          -2.62 |         2:49:00 |     22 |       0 |        9 |
|   TROY/USDT |     73 |           0.02 |           1.41 |             1.414 |           0.14 |         4:31:00 |     61 |       0 |       12 |
|    TRU/USDT |     13 |           1.45 |          18.85 |            18.868 |           1.89 |         4:19:00 |     11 |       0 |        2 |
|    TRX/USDT |     39 |           0.44 |          16.97 |            16.991 |           1.70 |        15:35:00 |     33 |       0 |        6 |
|    TWT/USDT |      5 |           1.44 |           7.21 |             7.214 |           0.72 |         0:56:00 |      5 |       0 |        0 |
|    UMA/USDT |     50 |          -0.20 |          -9.99 |           -10.002 |          -1.00 |         4:32:00 |     41 |       0 |        9 |
|   UNFI/USDT |     35 |           0.04 |           1.39 |             1.392 |           0.14 |         1:41:00 |     29 |       0 |        6 |
|    UNI/USDT |     19 |          -0.60 |         -11.44 |           -11.447 |          -1.14 |         4:37:00 |     14 |       0 |        5 |
|    UTK/USDT |     45 |          -0.21 |          -9.64 |            -9.649 |          -0.96 |         3:44:00 |     34 |       0 |       11 |
|    VET/USDT |     54 |           0.62 |          33.33 |            33.359 |           3.34 |         4:21:00 |     48 |       0 |        6 |
|   VITE/USDT |     71 |           0.45 |          31.90 |            31.929 |           3.19 |         4:02:00 |     61 |       0 |       10 |
|   VTHO/USDT |     33 |           0.61 |          20.01 |            20.029 |           2.00 |         5:03:00 |     28 |       0 |        5 |
|    WAN/USDT |     67 |           0.21 |          14.08 |            14.091 |           1.41 |         6:47:00 |     54 |       0 |       13 |
|  WAVES/USDT |     54 |          -0.12 |          -6.57 |            -6.576 |          -0.66 |         5:13:00 |     43 |       0 |       11 |
|    WIN/USDT |     72 |           0.15 |          10.53 |            10.539 |           1.05 |         9:23:00 |     58 |       0 |       14 |
|   WING/USDT |     53 |           1.07 |          56.66 |            56.712 |           5.67 |         1:59:00 |     48 |       0 |        5 |
|   WNXM/USDT |     63 |          -0.53 |         -33.67 |           -33.700 |          -3.37 |         6:25:00 |     47 |       0 |       16 |
|    WRX/USDT |     66 |           0.65 |          42.58 |            42.618 |           4.26 |         5:24:00 |     58 |       0 |        8 |
|    WTC/USDT |     54 |           0.91 |          49.01 |            49.056 |           4.91 |         5:21:00 |     48 |       0 |        6 |
|    XEM/USDT |     19 |          -0.06 |          -1.21 |            -1.213 |          -0.12 |         1:13:00 |     16 |       0 |        3 |
|    XLM/USDT |     45 |           0.36 |          16.17 |            16.189 |           1.62 |         3:35:00 |     36 |       0 |        9 |
|    XMR/USDT |     64 |          -0.47 |         -29.85 |           -29.877 |          -2.99 |         9:07:00 |     51 |       0 |       13 |
|    XRP/USDT |     53 |          -0.21 |         -11.30 |           -11.310 |          -1.13 |        11:15:00 |     37 |       0 |       16 |
|    XTZ/USDT |     43 |          -0.04 |          -1.71 |            -1.715 |          -0.17 |         5:56:00 |     34 |       0 |        9 |
|    XVS/USDT |     28 |           0.00 |           0.00 |             0.004 |           0.00 |         2:21:00 |     21 |       0 |        7 |
|    YFI/USDT |     40 |          -0.15 |          -6.03 |            -6.034 |          -0.60 |         3:18:00 |     32 |       0 |        8 |
|   YFII/USDT |     26 |          -1.31 |         -34.09 |           -34.124 |          -3.41 |         4:31:00 |     18 |       0 |        8 |
|    ZEC/USDT |     46 |          -0.39 |         -18.15 |           -18.166 |          -1.82 |         9:28:00 |     37 |       0 |        9 |
|    ZEN/USDT |     53 |           0.76 |          40.35 |            40.394 |           4.04 |         5:32:00 |     48 |       0 |        5 |
|    ZIL/USDT |     63 |           0.73 |          45.74 |            45.790 |           4.58 |         3:25:00 |     57 |       0 |        6 |
|    ZRX/USDT |     44 |           0.59 |          25.81 |            25.834 |           2.58 |         3:16:00 |     37 |       0 |        7 |
|       TOTAL |  10154 |           0.22 |        2203.34 |          2205.543 |         220.55 |         5:36:00 |   8398 |       0 |     1756 |
====================================================== SELL REASON STATS =======================================================
|   Sell Reason |   Sells |   Wins |   Draws |   Losses |   Avg Profit % |   Cum Profit % |   Tot Profit USDT |   Tot Profit % |
|---------------+---------+--------+---------+----------+----------------+----------------+-------------------+----------------|
|           roi |    6279 |   6279 |       0 |        0 |           1.62 |       10142.2  |         10152.4   |         405.69 |
|   sell_signal |    3013 |   2119 |       0 |      894 |           0.26 |         797.51 |           798.309 |          31.9  |
|     stop_loss |     857 |      0 |       0 |      857 |         -10.18 |       -8724.11 |         -8732.83  |        -348.96 |
|    force_sell |       5 |      0 |       0 |        5 |          -2.46 |         -12.31 |           -12.321 |          -0.49 |
========================================================= LEFT OPEN TRADES REPORT ==========================================================
|     Pair |   Buys |   Avg Profit % |   Cum Profit % |   Tot Profit USDT |   Tot Profit % |    Avg Duration |   Wins |   Draws |   Losses |
|----------+--------+----------------+----------------+-------------------+----------------+-----------------+--------+---------+----------|
| BNT/USDT |      1 |          -2.64 |          -2.64 |            -2.647 |          -0.26 | 1 day, 14:40:00 |      0 |       0 |        1 |
| ETH/USDT |      1 |          -4.00 |          -4.00 |            -4.006 |          -0.40 | 1 day, 16:15:00 |      0 |       0 |        1 |
| LTC/USDT |      1 |          -4.63 |          -4.63 |            -4.630 |          -0.46 | 1 day, 13:15:00 |      0 |       0 |        1 |
| MFT/USDT |      1 |          -0.54 |          -0.54 |            -0.537 |          -0.05 |         0:35:00 |      0 |       0 |        1 |
| MTL/USDT |      1 |          -0.50 |          -0.50 |            -0.500 |          -0.05 |         0:45:00 |      0 |       0 |        1 |
|    TOTAL |      5 |          -2.46 |         -12.31 |           -12.321 |          -1.23 |        23:30:00 |      0 |       0 |        5 |
=============== SUMMARY METRICS ===============
| Metric                | Value               |
|-----------------------+---------------------|
| Backtesting from      | 2020-03-26 00:00:00 |
| Backtesting to        | 2021-03-26 11:40:00 |
| Max open trades       | 25                  |
|                       |                     |
| Total trades          | 10154               |
| Starting balance      | 1000.000 USDT       |
| Final balance         | 3205.543 USDT       |
| Absolute profit       | 2205.543 USDT       |
| Total profit %        | 220.55%             |
| Trades per day        | 27.82               |
| Avg. stake amount     | 100.000 USDT        |
| Total trade volume    | 1015400.000 USDT    |
|                       |                     |
| Best Pair             | BAND/USDT 77.35%    |
| Worst Pair            | RLC/USDT -76.28%    |
| Best trade            | CTSI/USDT 5.24%     |
| Worst trade           | DASH/USDT -10.18%   |
| Best day              | 106.853 USDT        |
| Worst day             | -253.531 USDT       |
| Days win/draw/lose    | 279 / 0 / 87        |
| Avg. Duration Winners | 3:43:00             |
| Avg. Duration Loser   | 14:36:00            |
|                       |                     |
| Min balance           | 1000.006 USDT       |
| Max balance           | 3423.262 USDT       |
| Drawdown              | 727.62%             |
| Drawdown              | 728.350 USDT        |
| Drawdown high         | 1098.234 USDT       |
| Drawdown low          | 369.883 USDT        |
| Drawdown Start        | 2020-09-02 09:45:00 |
| Drawdown End          | 2020-11-04 16:10:00 |
