Result for strategy Strategy003
============================================================== BACKTESTING REPORT ==============================================================
|        Pair |   Buys |   Avg Profit % |   Cum Profit % |   Tot Profit USDT |   Tot Profit % |     Avg Duration |   Wins |   Draws |   Losses |
|    AXS/USDT |     21 |           1.40 |          29.43 |            29.462 |           2.95 |          2:51:00 |     21 |       0 |        0 |
| BADGER/USDT |      6 |          -0.86 |          -5.18 |            -5.190 |          -0.52 |          8:47:00 |      5 |       0 |        1 |
|    BAL/USDT |     37 |           0.14 |           5.25 |             5.252 |           0.53 |          6:49:00 |     32 |       0 |        5 |
|   BAND/USDT |     63 |           0.65 |          41.21 |            41.247 |           4.12 |          4:23:00 |     54 |       0 |        9 |
|    BAT/USDT |     52 |          -0.04 |          -1.92 |            -1.925 |          -0.19 |         11:20:00 |     42 |       0 |       10 |
|    BCH/USDT |     31 |           0.66 |          20.58 |            20.598 |           2.06 |         20:55:00 |     28 |       0 |        3 |
|   BEAM/USDT |     51 |           0.44 |          22.19 |            22.214 |           2.22 |          6:16:00 |     45 |       0 |        6 |
|    BEL/USDT |     31 |          -0.68 |         -20.98 |           -21.000 |          -2.10 |          5:09:00 |     23 |       0 |        8 |
|    BLZ/USDT |     37 |          -0.24 |          -8.76 |            -8.767 |          -0.88 |          5:36:00 |     31 |       0 |        6 |
|    BNB/USDT |     27 |           0.24 |           6.38 |             6.388 |           0.64 |          8:29:00 |     19 |       0 |        8 |
|    BNT/USDT |     68 |          -0.04 |          -2.82 |            -2.818 |          -0.28 |          6:57:00 |     59 |       0 |        9 |
|    BTC/USDT |     19 |          -1.14 |         -21.65 |           -21.669 |          -2.17 | 2 days, 23:28:00 |     13 |       0 |        6 |
|  BTCST/USDT |      9 |           1.07 |           9.66 |             9.669 |           0.97 |          2:29:00 |      8 |       0 |        1 |
|    BTS/USDT |     68 |          -0.03 |          -2.37 |            -2.371 |          -0.24 |         11:57:00 |     57 |       0 |       11 |
|    BTT/USDT |     52 |           0.47 |          24.19 |            24.216 |           2.42 |          6:20:00 |     41 |       0 |       11 |
|   BZRX/USDT |     40 |          -1.18 |         -47.17 |           -47.219 |          -4.72 |          3:50:00 |     29 |       0 |       11 |
|   CAKE/USDT |      4 |          -1.98 |          -7.90 |            -7.912 |          -0.79 |          3:08:00 |      3 |       0 |        1 |
|   CELO/USDT |     10 |           1.50 |          14.99 |            15.007 |           1.50 |          1:50:00 |     10 |       0 |        0 |
|   CELR/USDT |     59 |          -0.16 |          -9.72 |            -9.729 |          -0.97 |          5:19:00 |     47 |       0 |       12 |
|    CHR/USDT |     54 |          -0.14 |          -7.69 |            -7.694 |          -0.77 |          5:14:00 |     45 |       0 |        9 |
|    CHZ/USDT |     30 |          -0.08 |          -2.31 |            -2.311 |          -0.23 |          5:06:00 |     24 |       0 |        6 |
|    CKB/USDT |     15 |           0.89 |          13.34 |            13.350 |           1.34 |          3:50:00 |     14 |       0 |        1 |
|   COMP/USDT |     35 |          -0.21 |          -7.43 |            -7.436 |          -0.74 |          8:30:00 |     29 |       0 |        6 |
|    COS/USDT |     43 |           0.16 |           6.83 |             6.840 |           0.68 |          6:15:00 |     39 |       0 |        4 |
|   COTI/USDT |     52 |           0.65 |          33.70 |            33.732 |           3.37 |          3:40:00 |     46 |       0 |        6 |
|    CRV/USDT |     20 |          -3.42 |         -68.35 |           -68.418 |          -6.84 |          5:54:00 |     12 |       0 |        8 |
|    CTK/USDT |     22 |           0.68 |          14.92 |            14.936 |           1.49 |          2:48:00 |     20 |       0 |        2 |
|   CTSI/USDT |     58 |           0.47 |          27.27 |            27.300 |           2.73 |          4:34:00 |     48 |       0 |       10 |
|   CTXC/USDT |     54 |           0.07 |           3.61 |             3.616 |           0.36 |          7:39:00 |     47 |       0 |        7 |
|    CVC/USDT |     74 |          -0.09 |          -6.59 |            -6.596 |          -0.66 |          9:43:00 |     63 |       0 |       11 |
|   DASH/USDT |     57 |          -0.00 |          -0.05 |            -0.050 |          -0.01 |         13:11:00 |     47 |       0 |       10 |
|   DATA/USDT |     45 |           0.41 |          18.48 |            18.494 |           1.85 |          9:14:00 |     42 |       0 |        3 |
|    DCR/USDT |     42 |          -0.35 |         -14.72 |           -14.734 |          -1.47 |         11:41:00 |     34 |       0 |        8 |
|   DEGO/USDT |      0 |           0.00 |           0.00 |             0.000 |           0.00 |             0:00 |      0 |       0 |        0 |
|   DENT/USDT |     79 |           0.46 |          36.43 |            36.463 |           3.65 |         10:50:00 |     73 |       0 |        6 |
|    DGB/USDT |     41 |          -0.12 |          -4.81 |            -4.815 |          -0.48 |          6:32:00 |     33 |       0 |        8 |
|    DIA/USDT |     29 |           0.09 |           2.56 |             2.562 |           0.26 |          3:11:00 |     25 |       0 |        4 |
|    DNT/USDT |     14 |           1.15 |          16.15 |            16.164 |           1.62 |          2:05:00 |     13 |       0 |        1 |
|   DOCK/USDT |     72 |           0.17 |          12.02 |            12.033 |           1.20 |          5:23:00 |     63 |       0 |        9 |
|   DODO/USDT |      6 |           1.08 |           6.49 |             6.496 |           0.65 |          2:21:00 |      6 |       0 |        0 |
|   DOGE/USDT |     18 |           0.93 |          16.68 |            16.699 |           1.67 |          4:16:00 |     16 |       0 |        2 |
|    DOT/USDT |     19 |           0.39 |           7.46 |             7.468 |           0.75 |          3:13:00 |     17 |       0 |        2 |
|   DREP/USDT |    118 |           0.49 |          57.44 |            57.495 |           5.75 |          9:21:00 |    110 |       0 |        8 |
|   DUSK/USDT |     71 |           0.16 |          11.57 |            11.585 |           1.16 |          5:21:00 |     63 |       0 |        8 |
|   EGLD/USDT |     38 |          -0.29 |         -11.20 |           -11.212 |          -1.12 |          6:49:00 |     31 |       0 |        7 |
|    ENJ/USDT |     48 |           0.15 |           7.31 |             7.317 |           0.73 |          6:49:00 |     40 |       0 |        8 |
|    EOS/USDT |     26 |           0.86 |          22.40 |            22.421 |           2.24 |         11:14:00 |     23 |       0 |        3 |
|    ETC/USDT |     36 |           0.56 |          20.27 |            20.295 |           2.03 |          8:47:00 |     32 |       0 |        4 |
|    ETH/USDT |     25 |          -0.86 |         -21.48 |           -21.504 |          -2.15 |         23:15:00 |     21 |       0 |        4 |
|    FET/USDT |     59 |           0.37 |          21.91 |            21.933 |           2.19 |          5:57:00 |     53 |       0 |        6 |
|    FIL/USDT |     15 |          -0.78 |         -11.74 |           -11.749 |          -1.17 |         14:09:00 |     12 |       0 |        3 |
|    FIO/USDT |     53 |           0.01 |           0.38 |             0.383 |           0.04 |         11:06:00 |     43 |       0 |       10 |
|   FIRO/USDT |     15 |           0.45 |           6.72 |             6.724 |           0.67 |          2:47:00 |     12 |       0 |        3 |
|    FIS/USDT |      2 |           3.50 |           6.99 |             7.000 |           0.70 |          0:25:00 |      2 |       0 |        0 |
|    FLM/USDT |     30 |          -0.03 |          -0.96 |            -0.962 |          -0.10 |          4:24:00 |     24 |       0 |        6 |
|    FTM/USDT |     50 |          -0.83 |         -41.66 |           -41.699 |          -4.17 |          5:39:00 |     38 |       0 |       12 |
|    FTT/USDT |     78 |           0.24 |          18.61 |            18.633 |           1.86 |         18:05:00 |     69 |       0 |        9 |
|    FUN/USDT |     83 |          -0.25 |         -20.52 |           -20.544 |          -2.05 |          6:53:00 |     69 |       0 |       14 |
|    GRT/USDT |      8 |           1.10 |           8.81 |             8.817 |           0.88 |          3:21:00 |      7 |       0 |        1 |
|    GTO/USDT |     76 |           0.23 |          17.29 |            17.303 |           1.73 |          6:25:00 |     63 |       0 |       13 |
|    GXS/USDT |     60 |           0.72 |          43.33 |            43.373 |           4.34 |         17:54:00 |     53 |       0 |        7 |
|   HARD/USDT |     20 |          -0.88 |         -17.53 |           -17.550 |          -1.75 |          3:25:00 |     16 |       0 |        4 |
|   HBAR/USDT |     23 |          -0.69 |         -15.81 |           -15.825 |          -1.58 |         11:19:00 |     17 |       0 |        6 |
|   HIVE/USDT |     37 |           0.54 |          19.85 |            19.871 |           1.99 |          2:57:00 |     32 |       0 |        5 |
|    HNT/USDT |     28 |          -1.13 |         -31.51 |           -31.538 |          -3.15 |          5:26:00 |     22 |       0 |        6 |
|    HOT/USDT |     26 |          -0.46 |         -12.09 |           -12.102 |          -1.21 |          5:41:00 |     22 |       0 |        4 |
|    ICX/USDT |     50 |           0.44 |          22.24 |            22.261 |           2.23 |          8:14:00 |     41 |       0 |        9 |
|    INJ/USDT |     33 |           1.15 |          37.98 |            38.022 |           3.80 |          2:49:00 |     31 |       0 |        2 |
|   IOST/USDT |     47 |          -0.02 |          -1.04 |            -1.044 |          -0.10 |          8:09:00 |     42 |       0 |        5 |
|   IOTA/USDT |     60 |           0.36 |          21.51 |            21.534 |           2.15 |          9:47:00 |     50 |       0 |       10 |
|   IOTX/USDT |    111 |           0.19 |          21.21 |            21.236 |           2.12 |          9:51:00 |    100 |       0 |       11 |
|   IRIS/USDT |     30 |           0.91 |          27.36 |            27.391 |           2.74 |          3:34:00 |     28 |       0 |        2 |
|    JST/USDT |     28 |           0.20 |           5.61 |             5.616 |           0.56 |          8:56:00 |     23 |       0 |        5 |
|    JUV/USDT |      6 |          -0.25 |          -1.50 |            -1.498 |          -0.15 |          3:53:00 |      5 |       0 |        1 |
|   KAVA/USDT |     69 |           0.39 |          26.82 |            26.846 |           2.68 |          9:54:00 |     58 |       0 |       11 |
|    KEY/USDT |     60 |          -0.83 |         -49.80 |           -49.851 |          -4.99 |          7:01:00 |     49 |       0 |       11 |
|    KMD/USDT |     47 |          -0.91 |         -42.65 |           -42.696 |          -4.27 |         13:15:00 |     38 |       0 |        9 |
|    KNC/USDT |     48 |           0.33 |          15.91 |            15.930 |           1.59 |          6:45:00 |     43 |       0 |        5 |
|    KSM/USDT |     26 |           0.55 |          14.38 |            14.393 |           1.44 |          8:25:00 |     24 |       0 |        2 |
|   LINA/USDT |      1 |           2.18 |           2.18 |             2.180 |           0.22 |          1:00:00 |      1 |       0 |        0 |
|   LINK/USDT |     29 |           0.48 |          14.04 |            14.054 |           1.41 |          8:10:00 |     25 |       0 |        4 |
|    LIT/USDT |      4 |           1.75 |           6.99 |             7.000 |           0.70 |          1:00:00 |      4 |       0 |        0 |
|    LRC/USDT |     38 |           0.42 |          16.05 |            16.061 |           1.61 |          5:34:00 |     31 |       0 |        7 |
|    LSK/USDT |     67 |          -0.39 |         -26.32 |           -26.350 |          -2.63 |         10:02:00 |     55 |       0 |       12 |
|    LTC/USDT |     30 |          -0.43 |         -12.94 |           -12.948 |          -1.29 |         16:15:00 |     21 |       0 |        9 |
|    LTO/USDT |     55 |           0.14 |           7.60 |             7.612 |           0.76 |          5:38:00 |     47 |       0 |        8 |
|   LUNA/USDT |     69 |          -0.60 |         -41.49 |           -41.535 |          -4.15 |         14:40:00 |     56 |       0 |       13 |
|   MANA/USDT |     24 |           0.07 |           1.57 |             1.573 |           0.16 |          7:17:00 |     17 |       0 |        7 |
|  MATIC/USDT |     36 |           0.28 |           9.98 |             9.994 |           1.00 |          3:08:00 |     31 |       0 |        5 |
|    MBL/USDT |     40 |          -0.13 |          -5.26 |            -5.261 |          -0.53 |         10:58:00 |     32 |       0 |        8 |
|    MDT/USDT |     56 |           0.81 |          45.18 |            45.229 |           4.52 |          3:50:00 |     49 |       0 |        7 |
|    MFT/USDT |     58 |           0.21 |          12.13 |            12.142 |           1.21 |          6:28:00 |     51 |       0 |        7 |
|   MITH/USDT |     45 |          -1.21 |         -54.58 |           -54.638 |          -5.46 |         10:26:00 |     32 |       0 |       13 |
|    MKR/USDT |     47 |           0.25 |          11.76 |            11.776 |           1.18 |          7:36:00 |     41 |       0 |        6 |
|    MTL/USDT |     69 |           0.26 |          17.65 |            17.669 |           1.77 |          9:37:00 |     62 |       0 |        7 |
|   NANO/USDT |     46 |          -0.72 |         -33.20 |           -33.232 |          -3.32 |         13:44:00 |     37 |       0 |        9 |
|    NBS/USDT |     23 |           1.55 |          35.62 |            35.655 |           3.57 |          2:26:00 |     23 |       0 |        0 |
|   NEAR/USDT |     34 |          -0.23 |          -7.94 |            -7.945 |          -0.79 |          3:16:00 |     28 |       0 |        6 |
|    NEO/USDT |     40 |          -0.03 |          -1.05 |            -1.056 |          -0.11 |         10:41:00 |     29 |       0 |       11 |
|    NKN/USDT |     58 |           0.59 |          34.51 |            34.541 |           3.45 |          4:30:00 |     53 |       0 |        5 |
|    NMR/USDT |     36 |           0.50 |          18.11 |            18.132 |           1.81 |         11:11:00 |     32 |       0 |        4 |
|   NPXS/USDT |     34 |          -0.09 |          -2.92 |            -2.923 |          -0.29 |          8:21:00 |     29 |       0 |        5 |
|   NULS/USDT |     57 |           0.06 |           3.28 |             3.280 |           0.33 |         10:17:00 |     50 |       0 |        7 |
|  OCEAN/USDT |     31 |           1.05 |          32.61 |            32.646 |           3.26 |          5:11:00 |     27 |       0 |        4 |
|     OG/USDT |     13 |           0.29 |           3.81 |             3.810 |           0.38 |          2:09:00 |     12 |       0 |        1 |
|    OGN/USDT |     54 |          -0.15 |          -8.31 |            -8.315 |          -0.83 |          5:48:00 |     42 |       0 |       12 |
|     OM/USDT |      1 |           4.00 |           4.00 |             4.000 |           0.40 |          0:25:00 |      1 |       0 |        0 |
|    OMG/USDT |     48 |          -0.23 |         -10.89 |           -10.898 |          -1.09 |          9:52:00 |     38 |       0 |       10 |
|    ONE/USDT |     49 |           0.40 |          19.36 |            19.382 |           1.94 |          4:36:00 |     42 |       0 |        7 |
|    ONG/USDT |     30 |          -0.18 |          -5.49 |            -5.499 |          -0.55 |          7:34:00 |     23 |       0 |        7 |
|    ONT/USDT |     38 |          -0.51 |         -19.38 |           -19.398 |          -1.94 |         11:13:00 |     30 |       0 |        8 |
|    ORN/USDT |     28 |           0.65 |          18.28 |            18.301 |           1.83 |          4:00:00 |     25 |       0 |        3 |
|    OXT/USDT |     37 |           0.52 |          19.28 |            19.297 |           1.93 |          4:03:00 |     33 |       0 |        4 |
|   PAXG/USDT |     22 |           0.07 |           1.47 |             1.468 |           0.15 |         21:12:00 |     14 |       0 |        8 |
|   PERL/USDT |     61 |           0.16 |           9.88 |             9.887 |           0.99 |          5:58:00 |     53 |       0 |        8 |
|   PERP/USDT |      4 |          -4.59 |         -18.36 |           -18.380 |          -1.84 |          4:05:00 |      2 |       0 |        2 |
|    PNT/USDT |     42 |          -1.04 |         -43.68 |           -43.725 |          -4.37 |          7:05:00 |     33 |       0 |        9 |
|   POND/USDT |      3 |           1.77 |           5.32 |             5.329 |           0.53 |          6:42:00 |      3 |       0 |        0 |
|    PSG/USDT |     10 |           0.07 |           0.68 |             0.682 |           0.07 |          4:30:00 |      9 |       0 |        1 |
|   QTUM/USDT |     57 |           0.07 |           4.24 |             4.245 |           0.42 |         12:35:00 |     47 |       0 |       10 |
|   RAMP/USDT |      0 |           0.00 |           0.00 |             0.000 |           0.00 |             0:00 |      0 |       0 |        0 |
|   REEF/USDT |      8 |           0.37 |           2.99 |             2.994 |           0.30 |          2:01:00 |      7 |       0 |        1 |
|    REN/USDT |     49 |          -0.75 |         -36.88 |           -36.918 |          -3.69 |          6:09:00 |     36 |       0 |       13 |
|    REP/USDT |     53 |           0.27 |          14.41 |            14.427 |           1.44 |         10:40:00 |     46 |       0 |        7 |
|    RIF/USDT |      7 |           1.73 |          12.10 |            12.110 |           1.21 |          1:51:00 |      7 |       0 |        0 |
|    RLC/USDT |     66 |          -0.36 |         -23.64 |           -23.663 |          -2.37 |          7:19:00 |     53 |       0 |       13 |
|   ROSE/USDT |     21 |          -0.28 |          -5.81 |            -5.814 |          -0.58 |          4:15:00 |     18 |       0 |        3 |
|    RSR/USDT |     26 |           0.67 |          17.39 |            17.404 |           1.74 |          2:35:00 |     23 |       0 |        3 |
|   RUNE/USDT |     44 |          -0.10 |          -4.43 |            -4.438 |          -0.44 |          5:01:00 |     37 |       0 |        7 |
|    RVN/USDT |     46 |           0.68 |          31.42 |            31.447 |           3.14 |          5:38:00 |     42 |       0 |        4 |
|   SAND/USDT |     36 |           0.94 |          33.73 |            33.764 |           3.38 |          5:26:00 |     31 |       0 |        5 |
|     SC/USDT |     28 |           0.99 |          27.81 |            27.839 |           2.78 |          4:56:00 |     25 |       0 |        3 |
|    SFP/USDT |      4 |           1.00 |           4.00 |             4.000 |           0.40 |          1:42:00 |      4 |       0 |        0 |
|    SKL/USDT |     30 |           0.89 |          26.83 |            26.860 |           2.69 |          3:01:00 |     29 |       0 |        1 |
|    SNX/USDT |     46 |          -0.35 |         -16.25 |           -16.266 |          -1.63 |          6:30:00 |     38 |       0 |        8 |
|    SOL/USDT |     42 |          -0.73 |         -30.64 |           -30.667 |          -3.07 |         11:36:00 |     34 |       0 |        8 |
|    SRM/USDT |     48 |          -1.21 |         -58.00 |           -58.058 |          -5.81 |          6:19:00 |     33 |       0 |       15 |
|   STMX/USDT |     44 |           0.54 |          23.56 |            23.581 |           2.36 |          7:29:00 |     37 |       0 |        7 |
|  STORJ/USDT |     21 |          -1.22 |         -25.53 |           -25.554 |          -2.56 |          4:31:00 |     15 |       0 |        6 |
|   STPT/USDT |     62 |           0.56 |          34.96 |            34.994 |           3.50 |          6:18:00 |     55 |       0 |        7 |
|  STRAX/USDT |     18 |           0.80 |          14.48 |            14.493 |           1.45 |          4:11:00 |     16 |       0 |        2 |
|    STX/USDT |     75 |           0.23 |          17.38 |            17.396 |           1.74 |          7:26:00 |     66 |       0 |        9 |
|    SUN/USDT |     38 |           0.62 |          23.47 |            23.495 |           2.35 |          6:02:00 |     35 |       0 |        3 |
|  SUPER/USDT |      0 |           0.00 |           0.00 |             0.000 |           0.00 |             0:00 |      0 |       0 |        0 |
|   SUSD/USDT |     11 |           0.15 |           1.65 |             1.651 |           0.17 |          5:52:00 |      6 |       0 |        5 |
|  SUSHI/USDT |     25 |          -0.71 |         -17.74 |           -17.757 |          -1.78 |          5:15:00 |     20 |       0 |        5 |
|    SXP/USDT |     23 |           0.71 |          16.38 |            16.400 |           1.64 |          2:47:00 |     19 |       0 |        4 |
|    TCT/USDT |    135 |           0.38 |          51.27 |            51.319 |           5.13 |          8:42:00 |    122 |       0 |       13 |
|  TFUEL/USDT |     54 |           0.44 |          23.85 |            23.877 |           2.39 |          8:33:00 |     48 |       0 |        6 |
|  THETA/USDT |     40 |           0.67 |          26.70 |            26.724 |           2.67 |          5:00:00 |     36 |       0 |        4 |
|   TOMO/USDT |     51 |           0.58 |          29.45 |            29.475 |           2.95 |          5:00:00 |     46 |       0 |        5 |
|    TRB/USDT |     19 |           0.75 |          14.23 |            14.241 |           1.42 |          5:43:00 |     18 |       0 |        1 |
|   TROY/USDT |     65 |           1.03 |          67.01 |            67.075 |           6.71 |          6:21:00 |     64 |       0 |        1 |
|    TRU/USDT |     17 |          -0.62 |         -10.56 |           -10.570 |          -1.06 |          5:43:00 |     14 |       0 |        3 |
|    TRX/USDT |     41 |           0.85 |          34.90 |            34.931 |           3.49 |         10:30:00 |     35 |       0 |        6 |
|    TWT/USDT |      8 |           1.18 |           9.44 |             9.450 |           0.94 |          1:46:00 |      7 |       0 |        1 |
|    UMA/USDT |     42 |           0.61 |          25.78 |            25.801 |           2.58 |          6:45:00 |     38 |       0 |        4 |
|   UNFI/USDT |     13 |          -0.24 |          -3.12 |            -3.124 |          -0.31 |          2:17:00 |     11 |       0 |        2 |
|    UNI/USDT |     17 |           0.59 |           9.96 |             9.967 |           1.00 |          3:02:00 |     16 |       0 |        1 |
|    UTK/USDT |     29 |           0.39 |          11.20 |            11.215 |           1.12 |          2:49:00 |     26 |       0 |        3 |
|    VET/USDT |     42 |          -0.48 |         -19.97 |           -19.995 |          -2.00 |          7:34:00 |     34 |       0 |        8 |
|   VITE/USDT |     85 |           0.02 |           2.06 |             2.060 |           0.21 |          9:01:00 |     73 |       0 |       12 |
|   VTHO/USDT |     21 |           1.72 |          36.15 |            36.188 |           3.62 |          2:28:00 |     21 |       0 |        0 |
|    WAN/USDT |     71 |           0.40 |          28.65 |            28.683 |           2.87 |          6:22:00 |     64 |       0 |        7 |
|  WAVES/USDT |     35 |           0.69 |          23.99 |            24.017 |           2.40 |          3:00:00 |     29 |       0 |        6 |
|    WIN/USDT |     42 |           0.26 |          11.13 |            11.137 |           1.11 |         15:19:00 |     34 |       0 |        8 |
|   WING/USDT |     24 |           0.80 |          19.24 |            19.259 |           1.93 |          3:45:00 |     21 |       0 |        3 |
|   WNXM/USDT |     45 |           0.24 |          10.92 |            10.930 |           1.09 |          4:48:00 |     38 |       0 |        7 |
|    WRX/USDT |     37 |          -0.32 |         -11.69 |           -11.697 |          -1.17 |          7:34:00 |     32 |       0 |        5 |
|    WTC/USDT |     63 |           0.43 |          27.25 |            27.282 |           2.73 |          8:59:00 |     55 |       0 |        8 |
|    XEM/USDT |     13 |           1.25 |          16.20 |            16.215 |           1.62 |          6:00:00 |     12 |       0 |        1 |
|    XLM/USDT |     24 |          -2.01 |         -48.16 |           -48.204 |          -4.82 |         16:28:00 |     17 |       0 |        7 |
|    XMR/USDT |     51 |           0.04 |           2.29 |             2.290 |           0.23 |         14:45:00 |     40 |       0 |       11 |
|    XRP/USDT |     24 |          -0.08 |          -2.00 |            -2.001 |          -0.20 |         14:33:00 |     15 |       0 |        9 |
|    XTZ/USDT |     31 |          -0.49 |         -15.28 |           -15.298 |          -1.53 |         12:41:00 |     24 |       0 |        7 |
|    XVS/USDT |     32 |           1.13 |          36.27 |            36.304 |           3.63 |          3:02:00 |     29 |       0 |        3 |
|    YFI/USDT |     25 |           0.05 |           1.18 |             1.186 |           0.12 |          7:49:00 |     22 |       0 |        3 |
|   YFII/USDT |     21 |           0.21 |           4.40 |             4.408 |           0.44 |          7:22:00 |     19 |       0 |        2 |
|    ZEC/USDT |     35 |           0.08 |           2.91 |             2.910 |           0.29 |          8:00:00 |     25 |       0 |       10 |
|    ZEN/USDT |     42 |           0.19 |           8.09 |             8.094 |           0.81 |          9:55:00 |     36 |       0 |        6 |
|    ZIL/USDT |     40 |           0.25 |           9.85 |             9.864 |           0.99 |          7:04:00 |     33 |       0 |        7 |
|    ZRX/USDT |     64 |           0.48 |          30.95 |            30.981 |           3.10 |          6:29:00 |     55 |       0 |        9 |
|       TOTAL |   7599 |           0.15 |        1161.44 |          1162.596 |         116.26 |          7:52:00 |   6459 |       0 |     1140 |
====================================================== SELL REASON STATS =======================================================
|   Sell Reason |   Sells |   Wins |   Draws |   Losses |   Avg Profit % |   Cum Profit % |   Tot Profit USDT |   Tot Profit % |
|---------------+---------+--------+---------+----------+----------------+----------------+-------------------+----------------|
|           roi |    5423 |   5423 |       0 |        0 |           1.39 |        7524.02 |          7531.54  |         300.96 |
|   sell_signal |    1531 |   1036 |       0 |      495 |           0.13 |         203.4  |           203.607 |           8.14 |
|     stop_loss |     645 |      0 |       0 |      645 |         -10.18 |       -6565.98 |         -6572.55  |        -262.64 |
======================================================== LEFT OPEN TRADES REPORT ========================================================
|   Pair |   Buys |   Avg Profit % |   Cum Profit % |   Tot Profit USDT |   Tot Profit % |   Avg Duration |   Wins |   Draws |   Losses |
|--------+--------+----------------+----------------+-------------------+----------------+----------------+--------+---------+----------|
|  TOTAL |      0 |           0.00 |           0.00 |             0.000 |           0.00 |           0:00 |      0 |       0 |        0 |
=============== SUMMARY METRICS ===============
| Metric                | Value               |
|-----------------------+---------------------|
| Backtesting from      | 2020-03-26 00:00:00 |
| Backtesting to        | 2021-03-26 11:40:00 |
| Max open trades       | 25                  |
|                       |                     |
| Total trades          | 7599                |
| Starting balance      | 1000.000 USDT       |
| Final balance         | 2162.596 USDT       |
| Absolute profit       | 1162.596 USDT       |
| Total profit %        | 116.26%             |
| Trades per day        | 20.82               |
| Avg. stake amount     | 100.000 USDT        |
| Total trade volume    | 759900.000 USDT     |
|                       |                     |
| Best Pair             | TROY/USDT 67.01%    |
| Worst Pair            | CRV/USDT -68.35%    |
| Best trade            | CELR/USDT 5.0%      |
| Worst trade           | BTS/USDT -10.18%    |
| Best day              | 84.621 USDT         |
| Worst day             | -162.230 USDT       |
| Days win/draw/lose    | 255 / 1 / 110       |
| Avg. Duration Winners | 5:31:00             |
| Avg. Duration Loser   | 21:09:00            |
|                       |                     |
| Min balance           | 978.188 USDT        |
| Max balance           | 2407.524 USDT       |
| Drawdown              | 753.59%             |
| Drawdown              | 754.340 USDT        |
| Drawdown high         | 739.450 USDT        |
| Drawdown low          | -14.891 USDT        |
| Drawdown Start        | 2020-08-18 13:40:00 |
| Drawdown End          | 2020-11-04 14:05:00 |
| Market change         | 1156.4%             |
===============================================

