Result for strategy Quickie
============================================================== BACKTESTING REPORT ==============================================================
|        Pair |   Buys |   Avg Profit % |   Cum Profit % |   Tot Profit USDT |   Tot Profit % |     Avg Duration |   Wins |   Draws |   Losses |
|       Pair |   Buys |   Avg Profit % |   Cum Profit % |   Tot Profit USDT |   Tot Profit % |      Avg Duration |   Wins |   Draws |   Losses |
|------------+--------+----------------+----------------+-------------------+----------------+-------------------+--------+---------+----------|
| 1INCH/USDT |      1 |          -7.04 |          -7.04 |            -7.047 |          -0.70 |   1 day, 18:00:00 |      0 |       0 |        1 |
|   ADA/USDT |      1 |         -13.08 |         -13.08 |           -13.093 |          -1.31 |  7 days, 17:40:00 |      0 |       0 |        1 |
|  ATOM/USDT |      1 |          -4.42 |          -4.42 |            -4.425 |          -0.44 |   1 day, 16:15:00 |      0 |       0 |        1 |
|   BCH/USDT |      1 |         -16.07 |         -16.07 |           -16.088 |          -1.61 | 11 days, 18:00:00 |      0 |       0 |        1 |
|   BNB/USDT |      1 |         -13.20 |         -13.20 |           -13.218 |          -1.32 |  14 days, 8:55:00 |      0 |       0 |        1 |
|   BTC/USDT |      1 |          -6.72 |          -6.72 |            -6.722 |          -0.67 |  3 days, 21:25:00 |      0 |       0 |        1 |
|  CTXC/USDT |      1 |          -9.60 |          -9.60 |            -9.605 |          -0.96 |   1 day, 20:30:00 |      0 |       0 |        1 |
|   DCR/USDT |      1 |          -8.12 |          -8.12 |            -8.125 |          -0.81 |  3 days, 18:05:00 |      0 |       0 |        1 |
|   DNT/USDT |      1 |          -1.25 |          -1.25 |            -1.253 |          -0.13 |          12:10:00 |      0 |       0 |        1 |
|  DUSK/USDT |      1 |         -16.45 |         -16.45 |           -16.468 |          -1.65 |   6 days, 2:35:00 |      0 |       0 |        1 |
|   ETC/USDT |      1 |           0.41 |           0.41 |             0.411 |           0.04 |   1 day, 10:30:00 |      1 |       0 |        0 |
|   KMD/USDT |      1 |         -11.55 |         -11.55 |           -11.565 |          -1.16 |   1 day, 23:10:00 |      0 |       0 |        1 |
|   LSK/USDT |      1 |         -11.91 |         -11.91 |           -11.924 |          -1.19 |   1 day, 20:45:00 |      0 |       0 |        1 |
|   MKR/USDT |      1 |          -4.72 |          -4.72 |            -4.727 |          -0.47 |   1 day, 23:25:00 |      0 |       0 |        1 |
|  PAXG/USDT |      1 |          -5.50 |          -5.50 |            -5.505 |          -0.55 |  31 days, 1:05:00 |      0 |       0 |        1 |
|   SUN/USDT |      1 |         -11.40 |         -11.40 |           -11.411 |          -1.14 |   1 day, 17:20:00 |      0 |       0 |        1 |
|  SUSD/USDT |      1 |           0.01 |           0.01 |             0.010 |           0.00 |  9 days, 12:45:00 |      1 |       0 |        0 |
| THETA/USDT |      1 |          -1.19 |          -1.19 |            -1.189 |          -0.12 |           1:05:00 |      0 |       0 |        1 |
|  TOMO/USDT |      1 |         -14.67 |         -14.67 |           -14.689 |          -1.47 |   4 days, 0:35:00 |      0 |       0 |        1 |
|   ZEC/USDT |      1 |          -9.85 |          -9.85 |            -9.861 |          -0.99 |  2 days, 19:10:00 |      0 |       0 |        1 |
|      TOTAL |     20 |          -8.32 |        -166.33 |          -166.496 |         -16.65 |  5 days, 11:46:00 |      2 |       0 |       18 |
=============== SUMMARY METRICS ===============
| Metric                | Value               |
|-----------------------+---------------------|
| Backtesting from      | 2020-03-26 00:00:00 |
| Backtesting to        | 2021-03-26 11:40:00 |
| Max open trades       | 25                  |
|                       |                     |
| Total trades          | 9111                |
| Starting balance      | 1000.000 USDT       |
| Final balance         | 6016.812 USDT       |
| Absolute profit       | 5016.812 USDT       |
| Total profit %        | 501.68%             |
| Trades per day        | 24.96               |
| Avg. stake amount     | 100.000 USDT        |
| Total trade volume    | 911100.000 USDT     |
|                       |                     |
| Best Pair             | ARPA/USDT 117.58%   |
| Worst Pair            | IOST/USDT -56.81%   |
| Best trade            | TFUEL/USDT 12.41%   |
| Worst trade           | MTL/USDT -25.15%    |
| Best day              | 177.721 USDT        |
| Worst day             | -422.447 USDT       |
| Days win/draw/lose    | 286 / 5 / 75        |
| Avg. Duration Winners | 14:52:00            |
| Avg. Duration Loser   | 4 days, 14:02:00    |
|                       |                     |
| Min balance           | 1003.000 USDT       |
| Max balance           | 6346.355 USDT       |
| Drawdown              | 934.49%             |
| Drawdown              | 935.422 USDT        |
| Drawdown high         | 1758.700 USDT       |
| Drawdown low          | 823.278 USDT        |
| Drawdown Start        | 2020-09-02 07:15:00 |
| Drawdown End          | 2020-10-07 02:50:00 |
| Market change         | 1156.4%             |
===============================================

