Result for strategy ADXMomentum
============================================================== BACKTESTING REPORT =============================================================
|        Pair |   Buys |   Avg Profit % |   Cum Profit % |   Tot Profit USDT |   Tot Profit % |    Avg Duration |   Wins |   Draws |   Losses |
|    ACM/USDT |      1 |          -1.35 |          -1.35 |            -1.348 |          -0.13 |        5:00:00 |      0 |       0 |        1 |
|   ANKR/USDT |      1 |          -6.99 |          -6.99 |            -6.997 |          -0.70 |        7:00:00 |      0 |       0 |        1 |
|    ASR/USDT |      1 |          -1.76 |          -1.76 |            -1.762 |          -0.18 |        2:00:00 |      0 |       0 |        1 |
|    ATM/USDT |      1 |          -1.35 |          -1.35 |            -1.355 |          -0.14 |        4:00:00 |      0 |       0 |        1 |
| BADGER/USDT |      1 |          -4.29 |          -4.29 |            -4.298 |          -0.43 |       22:00:00 |      0 |       0 |        1 |
|   COMP/USDT |      1 |          -0.96 |          -0.96 |            -0.965 |          -0.10 |        6:00:00 |      0 |       0 |        1 |
|    CTK/USDT |      1 |          -1.26 |          -1.26 |            -1.256 |          -0.13 |        1:00:00 |      0 |       0 |        1 |
|   CTSI/USDT |      1 |          -4.65 |          -4.65 |            -4.651 |          -0.47 |        2:00:00 |      0 |       0 |        1 |
|   DEGO/USDT |      1 |          -3.47 |          -3.47 |            -3.469 |          -0.35 |        3:00:00 |      0 |       0 |        1 |
|    GXS/USDT |      1 |          -2.54 |          -2.54 |            -2.542 |          -0.25 |        1:00:00 |      0 |       0 |        1 |
|    HOT/USDT |      1 |          -1.43 |          -1.43 |            -1.432 |          -0.14 |        2:00:00 |      0 |       0 |        1 |
|    MFT/USDT |      1 |          -2.58 |          -2.58 |            -2.585 |          -0.26 |        2:00:00 |      0 |       0 |        1 |
|    MTL/USDT |      1 |          -3.26 |          -3.26 |            -3.264 |          -0.33 |        2:00:00 |      0 |       0 |        1 |
|     OG/USDT |      1 |          -3.34 |          -3.34 |            -3.340 |          -0.33 |        2:00:00 |      0 |       0 |        1 |
|    OXT/USDT |      1 |          -4.84 |          -4.84 |            -4.843 |          -0.48 |        3:00:00 |      0 |       0 |        1 |
|    PSG/USDT |      1 |          -5.27 |          -5.27 |            -5.275 |          -0.53 |        8:00:00 |      0 |       0 |        1 |
|   QTUM/USDT |      1 |          -3.14 |          -3.14 |            -3.145 |          -0.31 |        4:00:00 |      0 |       0 |        1 |
