Result for strategy AverageStrategy
============================================================== BACKTESTING REPORT ==============================================================
|        Pair |   Buys |   Avg Profit % |   Cum Profit % |   Tot Profit USDT |   Tot Profit % |     Avg Duration |   Wins |   Draws |   Losses |
|   IOTA/USDT |     10 |          -2.48 |         -24.76 |           -24.786 |          -2.48 |  2 days, 4:00:00 |      2 |       0 |        8 |
|   IOTX/USDT |     15 |           3.30 |          49.50 |            49.546 |           4.95 | 2 days, 20:16:00 |      4 |       0 |       11 |
|   IRIS/USDT |     10 |           1.91 |          19.10 |            19.123 |           1.91 | 2 days, 10:00:00 |      3 |       0 |        7 |
|    JST/USDT |     10 |           7.80 |          77.99 |            78.067 |           7.81 | 2 days, 14:24:00 |      4 |       0 |        6 |
|    JUV/USDT |      3 |          13.38 |          40.15 |            40.191 |           4.02 | 2 days, 13:20:00 |      1 |       0 |        2 |
|   KAVA/USDT |     12 |          -4.49 |         -53.89 |           -53.945 |          -5.39 | 2 days, 13:40:00 |      2 |       0 |       10 |
|    KEY/USDT |     11 |          -0.61 |          -6.76 |            -6.769 |          -0.68 |  2 days, 4:22:00 |      2 |       0 |        9 |
|    KMD/USDT |      8 |          -1.09 |          -8.74 |            -8.752 |          -0.88 | 3 days, 17:00:00 |      2 |       0 |        6 |
|    KNC/USDT |     10 |          -3.68 |         -36.76 |           -36.801 |          -3.68 |  2 days, 7:36:00 |      2 |       0 |        8 |
|    KSM/USDT |      6 |          10.77 |          64.64 |            64.701 |           6.47 | 3 days, 13:20:00 |      2 |       0 |        4 |
|   LINA/USDT |      0 |           0.00 |           0.00 |             0.000 |           0.00 |             0:00 |      0 |       0 |        0 |
|   LINK/USDT |      3 |          13.78 |          41.33 |            41.367 |           4.14 |  3 days, 6:40:00 |      1 |       0 |        2 |
|    LIT/USDT |      0 |           0.00 |           0.00 |             0.000 |           0.00 |             0:00 |      0 |       0 |        0 |
|    LRC/USDT |      7 |          -6.77 |         -47.36 |           -47.408 |          -4.74 |         23:26:00 |      0 |       0 |        7 |
|    LSK/USDT |      6 |          -4.39 |         -26.33 |           -26.358 |          -2.64 |  1 day, 10:00:00 |      0 |       0 |        6 |
|    LTC/USDT |     11 |           5.81 |          63.91 |            63.979 |           6.40 | 3 days, 20:44:00 |      5 |       0 |        6 |
|    LTO/USDT |     19 |          -2.24 |         -42.62 |           -42.662 |          -4.27 | 2 days, 13:54:00 |      4 |       0 |       15 |
|   LUNA/USDT |     10 |           3.46 |          34.62 |            34.656 |           3.47 |  4 days, 0:48:00 |      4 |       0 |        6 |
|   MANA/USDT |     10 |           2.04 |          20.39 |            20.415 |           2.04 |  1 day, 21:12:00 |      2 |       0 |        8 |
|  MATIC/USDT |      3 |          14.10 |          42.31 |            42.353 |           4.24 |  2 days, 1:20:00 |      1 |       0 |        2 |
|    MBL/USDT |      7 |          -3.20 |         -22.37 |           -22.392 |          -2.24 | 2 days, 22:17:00 |      1 |       0 |        6 |
|    MDT/USDT |     17 |          -0.41 |          -7.00 |            -7.008 |          -0.70 | 2 days, 21:53:00 |      4 |       0 |       13 |
|    MFT/USDT |     13 |          10.37 |         134.87 |           135.008 |          13.50 |  3 days, 7:05:00 |      8 |       0 |        5 |
|   MITH/USDT |      8 |           0.49 |           3.93 |             3.932 |           0.39 | 2 days, 12:00:00 |      1 |       0 |        7 |
|    MKR/USDT |      6 |          -4.38 |         -26.28 |           -26.310 |          -2.63 |         18:00:00 |      0 |       0 |        6 |
|    MTL/USDT |     13 |           0.29 |           3.83 |             3.834 |           0.38 |  2 days, 6:28:00 |      3 |       0 |       10 |
|   NANO/USDT |     14 |           0.43 |           5.98 |             5.983 |           0.60 |  2 days, 5:43:00 |      3 |       0 |       11 |
|    NBS/USDT |     10 |           4.79 |          47.87 |            47.917 |           4.79 |  3 days, 8:24:00 |      2 |       0 |        8 |
|   NEAR/USDT |      1 |          -5.42 |          -5.42 |            -5.426 |          -0.54 | 2 days, 16:00:00 |      0 |       0 |        1 |
|    NEO/USDT |      6 |           7.40 |          44.42 |            44.461 |           4.45 |  5 days, 8:00:00 |      2 |       0 |        4 |
|    NKN/USDT |     15 |          -1.96 |         -29.37 |           -29.395 |          -2.94 |  1 day, 19:44:00 |      1 |       0 |       14 |
|    NMR/USDT |     11 |          -0.56 |          -6.13 |            -6.133 |          -0.61 | 2 days, 12:00:00 |      2 |       0 |        9 |
|   NPXS/USDT |     13 |           8.32 |         108.14 |           108.249 |          10.82 | 2 days, 13:51:00 |      5 |       0 |        8 |
|   NULS/USDT |     15 |           4.29 |          64.36 |            64.419 |           6.44 |  3 days, 7:28:00 |      5 |       0 |       10 |
